Office ID,Name of Unit (HO/Division),Region,HOA,Description,APT Alloted,APT Consumed,e-lekha Consumed,Diff. (APT - e-Lekha),APT Consumed %,e-Lekha Consumed %
16300001,CO Ahd,CO,520100104700071,Marketing Function of DoP (Scheme)-ICT,"2,00,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320101101010119,Circle Office-Digital Equipment,"4,67,000.00","1,94,523.00",-,"1,94,523.00",41.65%,0.00%
16300001,CO Ahd,CO,320103101090119,Rural PLI-Digital Equipment,"30,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320101101010114,"Circle Office-Rent,Rates & Taxes for Land and Buidlings","1,80,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320101101030106,Postal Division-Medical Treatment,"51,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320102003020211,In Service Training-Domestic Travel Expenses,"25,000.00","11,612.00",-,"11,612.00",46.45%,0.00%
16300001,CO Ahd,CO,320103101080149,PLI Branch Circle Office-Other Revenue Expenditure,"26,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,801606101020500,Advertisement and Publicity-RPLI,"6,00,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320102103060124,Other Conveyance of Mails-Fuels and Lubricants,"10,00,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320102101160049,Upgradation of FPOs & SFPOs_IRGB Scheme_ORE,"5,32,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320103101080102,PLI Branch Circle office-Wages,"35,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320101101010124,Circle Office-Fuels and Lubricants,"34,000.00","27,580.00",-,"27,580.00",81.12%,0.00%
16300001,CO Ahd,CO,320103101090113,Rural PLI-Office Expenses,"39,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320103101080108,PLI Branch Circle office-LTC,"49,000.00","7,660.00",-,"7,660.00",15.63%,0.00%
16300001,CO Ahd,CO,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"16,95,118.00","7,500.00",-,"7,500.00",0.44%,0.00%
16300001,CO Ahd,CO,320101001030126,Philately Directorate-Advertising and Publicity,"1,00,000.00",-,-,-,0.00%,0.00%
16300001,CO Ahd,CO,320101101010107,Circle Office-Allowances,"7,45,42,000.00","1,79,86,509.00",-,"1,79,86,509.00",24.13%,0.00%
16300001,CO Ahd,CO,320107104010104,Gratuities-Pensionary Charges,"8,70,34,295.00","6,69,600.00",-,"6,69,600.00",0.77%,0.00%
16300001,CO Ahd,CO,320103101080101,PLI Branch Circle office-Salaries,"29,93,000.00","9,51,300.00",-,"9,51,300.00",31.78%,0.00%
16360008,Himmatnagar HO,NGR,320101001030126,Philately Directorate-Advertising and Publicity,"15,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320101101030101,Postal Division-Salaires,"86,12,736.00","30,59,027.00",-,"30,59,027.00",35.52%,0.00%
16360008,Himmatnagar HO,NGR,320101101030102,Postal Division-Wages,"1,08,660.00","22,295.00",-,"22,295.00",20.52%,0.00%
16360008,Himmatnagar HO,NGR,320101101030105,Postal Division-Rewards,"2,87,695.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320101101030106,Postal Division-Medical Treatment,"5,000.00","1,282.00",-,"1,282.00",25.64%,0.00%
16360008,Himmatnagar HO,NGR,320101101030107,Postal Division-Allowances,"77,40,860.00","34,57,511.00",-,"34,57,511.00",44.67%,0.00%
16360008,Himmatnagar HO,NGR,320101101030108,Postal Division-LTC,"70,000.00","49,600.00",-,"49,600.00",70.86%,0.00%
16360008,Himmatnagar HO,NGR,320101101030111,Postal Division-Domestic Travel Expenses,"8,50,000.00","4,53,913.00",-,"4,53,913.00",53.40%,0.00%
16360008,Himmatnagar HO,NGR,320101101030113,Postal Division-Office Expenses,"10,00,000.00","1,82,967.00",-,"1,82,967.00",18.30%,0.00%
16360008,Himmatnagar HO,NGR,320101101030119,Postal Division-Digital Equipment,"40,000.00","12,838.00",-,"12,838.00",32.09%,0.00%
16360008,Himmatnagar HO,NGR,320101101030124,Postal Division-Fuels and Lubricants,"1,10,000.00","20,920.00",-,"20,920.00",19.02%,0.00%
16360008,Himmatnagar HO,NGR,320101101030129,Postal Division-Repair and Maintenance,"45,000.00","15,400.00",-,"15,400.00",34.22%,0.00%
16360008,Himmatnagar HO,NGR,320102003020211,In Service Training-Domestic Travel Expenses,"70,000.00","66,014.00",-,"66,014.00",94.31%,0.00%
16360008,Himmatnagar HO,NGR,320102003020213,In Service Training-Office Expenses,"15,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320102101010101,Existing Post Offices-Salaries,"9,52,21,550.00","2,96,28,010.00",-,"2,96,28,010.00",31.11%,0.00%
16360008,Himmatnagar HO,NGR,320102101010102,Existing Post Offices-Wages,"29,88,260.00","5,52,486.00",-,"5,52,486.00",18.49%,0.00%
16360008,Himmatnagar HO,NGR,320102101010105,Existing Post Offices-Rewards,"33,01,415.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320102101010106,Existing Post Offices-Medical Treatment,"50,000.00","13,960.00",-,"13,960.00",27.92%,0.00%
16360008,Himmatnagar HO,NGR,320102101010107,Existing Post Offices-Allowances,"10,08,79,700.00","2,83,74,041.00",-,"2,83,74,041.00",28.13%,0.00%
16360008,Himmatnagar HO,NGR,320102101010108,Existing Post Offices-LTC,"30,000.00",666.00,-,666.00,2.22%,0.00%
16360008,Himmatnagar HO,NGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"15,00,000.00","2,39,701.00",-,"2,39,701.00",15.98%,0.00%
16360008,Himmatnagar HO,NGR,320102101010113,Existing Post Offices-Office Expenses,"15,00,000.00","5,95,686.00",-,"5,95,686.00",39.71%,0.00%
16360008,Himmatnagar HO,NGR,320102101010114,"Existing Post Offices-Rent,Rates & Taxes for Land and Buidlings","20,00,000.00","7,89,666.00",-,"7,89,666.00",39.48%,0.00%
16360008,Himmatnagar HO,NGR,320102101010119,Existing Post Offices-Digital Equipment,"2,00,000.00","62,907.00",-,"62,907.00",31.45%,0.00%
16360008,Himmatnagar HO,NGR,320102101010124,Existing Post Offices-Fuels and Lubricants,"63,000.00","62,531.00",-,"62,531.00",99.26%,0.00%
16360008,Himmatnagar HO,NGR,320102101010129,Existing Post Offices-Repairs and Maintenance,"50,000.00","3,770.00",-,"3,770.00",7.54%,0.00%
16360008,Himmatnagar HO,NGR,320102101100105,Gramin Dak Sevaks-Rewards,"83,66,556.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320102101100107,Gramin Dak Sevaks-Allowances,"21,51,87,960.00","6,83,15,397.00",-,"6,83,15,397.00",31.75%,0.00%
16360008,Himmatnagar HO,NGR,320102103060101,Other Conveyance of Mails-Salaries,"27,97,470.00","11,14,200.00",-,"11,14,200.00",39.83%,0.00%
16360008,Himmatnagar HO,NGR,320102103060105,Other Conveyance of Mails-Rewards,"1,56,280.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320102103060107,Other Conveyance of Mails-Allowances,"26,41,987.00","10,90,440.00",-,"10,90,440.00",41.27%,0.00%
16360008,Himmatnagar HO,NGR,320102103060111,Other Conveyance of Mails-Domestic Travel Expenses,"7,60,000.00","84,658.00",-,"84,658.00",11.14%,0.00%
16360008,Himmatnagar HO,NGR,320102103060113,Other Conveyance of Mails-Office Expenses,"1,00,000.00","60,054.00",-,"60,054.00",60.05%,0.00%
16360008,Himmatnagar HO,NGR,320102103060128,Other Conveyance of Mails-Professional Services,"8,00,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101010101,SBCO-Salaries,"49,250.00","1,62,600.00",-,"1,62,600.00",330.15%,0.00%
16360008,Himmatnagar HO,NGR,320103101010107,SBCO-Allowances,"4,07,020.00","1,24,700.00",-,"1,24,700.00",30.64%,0.00%
16360008,Himmatnagar HO,NGR,320103101010113,SBCO-Office Expenses,"2,000.00",288.00,-,288.00,14.40%,0.00%
16360008,Himmatnagar HO,NGR,320103101030101,Small Savings Work-Salaries,"53,760.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101030107,Small Savings Work-Allowances,"56,870.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101030113,Small Savings Work-Office Expenses,"15,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101080101,PLI Branch Circle office-Salaries,"4,97,000.00","1,02,900.00",-,"1,02,900.00",20.70%,0.00%
16360008,Himmatnagar HO,NGR,320103101080102,PLI Branch Circle office-Wages,"5,500.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101080105,PLI Branch Circle office-Rewards,"17,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101080106,PLI Branch Circle office-Medical Treatment,"27,500.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101080107,PLI Branch Circle office-Allowances,"4,40,000.00","1,20,184.00",-,"1,20,184.00",27.31%,0.00%
16360008,Himmatnagar HO,NGR,320103101080111,PLI Branch Circle office-Domestic Travel Expenses,"14,000.00","12,802.00",-,"12,802.00",91.44%,0.00%
16360008,Himmatnagar HO,NGR,320103101080113,PLI Branch Circle office-Office Expenses,"12,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101080128,PLI Branch Circle office-Professional Services,"3,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320103101090113,Rural PLI-Office Expenses,"6,500.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"1,00,000.00","15,992.00",-,"15,992.00",15.99%,0.00%
16360008,Himmatnagar HO,NGR,320107101010004,Superannuation & Retirement Allowance-Pensionary Charges,"15,36,50,113.00","4,31,57,277.00",-,"4,31,57,277.00",28.09%,0.00%
16360008,Himmatnagar HO,NGR,320107102010004,Commuted Value of Pension-Pensionary Charges,"1,92,09,771.00","33,46,997.00",-,"33,46,997.00",17.42%,0.00%
16360008,Himmatnagar HO,NGR,320107104010104,Gratuities-Pensionary Charges,"1,75,46,940.00","58,70,824.00",-,"58,70,824.00",33.46%,0.00%
16360008,Himmatnagar HO,NGR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"70,90,848.00","3,00,000.00",-,"3,00,000.00",4.23%,0.00%
16360008,Himmatnagar HO,NGR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"11,35,867.00","69,000.00",-,"69,000.00",6.07%,0.00%
16360008,Himmatnagar HO,NGR,320107107010004,Family Pension-Pensionary Charges,"5,11,57,824.00","1,69,28,784.00",-,"1,69,28,784.00",33.09%,0.00%
16360008,Himmatnagar HO,NGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"1,85,64,907.00","1,59,960.00",-,"1,59,960.00",0.86%,0.00%
16360008,Himmatnagar HO,NGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"50,88,590.00","60,30,744.00",-,"60,30,744.00",118.52%,0.00%
16360008,Himmatnagar HO,NGR,520100003020071,Buildings_ICT Equipment,"3,50,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,801606101010500,Advertisement and Publicity-PLI,"1,40,000.00",-,-,-,0.00%,0.00%
16360008,Himmatnagar HO,NGR,801606101020500,Advertisement and Publicity-RPLI,"1,00,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,"20,000.00","4,150.00",-,"4,150.00",20.75%,0.00%
16370002,HRO Rajkot,SKR,320101101040101,RMS Divisions-Salaries,"80,50,000.00","25,39,364.00",-,"25,39,364.00",31.54%,0.00%
16370002,HRO Rajkot,SKR,320101101040102,RMS Divisions-Wages,"65,000.00","13,220.00",-,"13,220.00",20.34%,0.00%
16370002,HRO Rajkot,SKR,320101101040105,RMS Divisions-Rewards,"2,40,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320101101040106,RMS Divisions-Medical Treatment,"49,000.00","31,680.00",-,"31,680.00",64.65%,0.00%
16370002,HRO Rajkot,SKR,320101101040107,RMS Divisions-Allowances,"78,40,000.00","25,87,631.00",-,"25,87,631.00",33.01%,0.00%
16370002,HRO Rajkot,SKR,320101101040108,RMS Divisions-LTC,"72,200.00","72,107.00",-,"72,107.00",99.87%,0.00%
16370002,HRO Rajkot,SKR,320101101040111,RMS Divisions-Domestic Travel Expenses,"4,20,000.00","89,410.00",-,"89,410.00",21.29%,0.00%
16370002,HRO Rajkot,SKR,320101101040113,RMS Divisions-Office Expenses,"10,00,000.00","26,933.00",-,"26,933.00",2.69%,0.00%
16370002,HRO Rajkot,SKR,320101101040119,RMS Divisions-Digital Equipment,"75,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320101101040129,RMS Divisions-Repairs and Maintenance,"48,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320102003020211,In Service Training-Domestic Travel Expenses,"2,00,000.00","1,14,240.00",-,"1,14,240.00",57.12%,0.00%
16370002,HRO Rajkot,SKR,320102101100105,Gramin Dak Sevaks-Rewards,"53,18,497.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320102101100107,Gramin Dak Sevaks-Allowances,"12,32,68,997.00","29,71,382.00",-,"29,71,382.00",2.41%,0.00%
16370002,HRO Rajkot,SKR,320102102010101,Mail Sorting-Salaries,"10,15,00,000.00","3,12,72,168.00",-,"3,12,72,168.00",30.81%,0.00%
16370002,HRO Rajkot,SKR,320102102010102,Mail Sorting-Wages,"10,28,000.00","2,68,036.00",-,"2,68,036.00",26.07%,0.00%
16370002,HRO Rajkot,SKR,320102102010105,Mail Sorting-Rewards,"38,40,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320102102010106,Mail Sorting-Medical Treatment,"2,45,000.00","68,229.00",-,"68,229.00",27.85%,0.00%
16370002,HRO Rajkot,SKR,320102102010107,Mail Sorting-Allowances,"10,00,00,000.00","3,17,00,972.00",-,"3,17,00,972.00",31.70%,0.00%
16370002,HRO Rajkot,SKR,320102102010108,Mail Sorting-LTC,"4,65,000.00","27,009.00",-,"27,009.00",5.81%,0.00%
16370002,HRO Rajkot,SKR,320102102010111,Mail Sorting-Domestic Travel Expenses,"17,60,000.00","2,09,519.00",-,"2,09,519.00",11.90%,0.00%
16370002,HRO Rajkot,SKR,320102102010113,Mail Sorting-Office Expenses,"15,00,000.00","8,14,464.00",-,"8,14,464.00",54.30%,0.00%
16370002,HRO Rajkot,SKR,320102102010114,"Mail Sorting-Rent,Rates & Taxes for Land and Buidlings","29,75,000.00","13,612.00",-,"13,612.00",0.46%,0.00%
16370002,HRO Rajkot,SKR,320102102010118,Mail Sorting-Rent for Others,"50,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320102102010119,Mail Sorting-Digital Equipment,"1,50,000.00","71,975.00",-,"71,975.00",47.98%,0.00%
16370002,HRO Rajkot,SKR,320102102010124,Mail Sorting-Fuels and Lubricants,"70,000.00","4,400.00",-,"4,400.00",6.29%,0.00%
16370002,HRO Rajkot,SKR,320102102010128,Mail Sorting-Professional Services,"3,20,000.00","71,300.00",-,"71,300.00",22.28%,0.00%
16370002,HRO Rajkot,SKR,320102102010129,Mail Sorting-Repairs and Maintenance,"1,05,000.00","3,900.00",-,"3,900.00",3.71%,0.00%
16370002,HRO Rajkot,SKR,320102102010149,Mail Sorting-Other Revenue Expenditure,"1,76,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320102103020118,Air-Ordinary services-Rent for Others,"15,00,000.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320102103030118,Road_Ordinary services-Rent for Others,"10,00,000.00","7,94,151.00",-,"7,94,151.00",79.42%,0.00%
16370002,HRO Rajkot,SKR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"40,000.00","1,500.00",-,"1,500.00",3.75%,0.00%
16370002,HRO Rajkot,SKR,320107104010304,Gratuities to Extra Departmental Agents-Pensionary Charges,"46,91,097.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320107104010404,Payment of severance amount to GDS-Pensionary Charges,"12,28,897.00",-,-,-,0.00%,0.00%
16370002,HRO Rajkot,SKR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"38,05,797.00","1,90,062.00",-,"1,90,062.00",4.99%,0.00%
16370002,HRO Rajkot,SKR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"2,19,42,920.00","50,46,247.00",-,"50,46,247.00",23.00%,0.00%
16370002,HRO Rajkot,SKR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"7,38,097.00","44,700.00",-,"44,700.00",6.06%,0.00%
16370003,HRO Vadodara,SGR,320101101020226,Marketing function of DoP (Scheme)-Advertising and Publicity,"1,00,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320101101040101,RMS Divisions-Salaries,"99,05,000.00","35,02,800.00",-,"35,02,800.00",35.36%,0.00%
16370003,HRO Vadodara,SGR,320101101040105,RMS Divisions-Rewards,"4,12,000.00","7,000.00",-,"7,000.00",1.70%,0.00%
16370003,HRO Vadodara,SGR,320101101040106,RMS Divisions-Medical Treatment,"2,20,000.00","2,14,143.00",-,"2,14,143.00",97.34%,0.00%
16370003,HRO Vadodara,SGR,320101101040107,RMS Divisions-Allowances,"1,18,79,000.00","38,11,934.00",-,"38,11,934.00",32.09%,0.00%
16370003,HRO Vadodara,SGR,320101101040108,RMS Divisions-LTC,"60,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320101101040111,RMS Divisions-Domestic Travel Expenses,"3,68,000.00","50,150.00",-,"50,150.00",13.63%,0.00%
16370003,HRO Vadodara,SGR,320101101040113,RMS Divisions-Office Expenses,"5,20,000.00","37,598.00",-,"37,598.00",7.23%,0.00%
16370003,HRO Vadodara,SGR,320101101040119,RMS Divisions-Digital Equipment,"2,50,000.00","18,581.00",-,"18,581.00",7.43%,0.00%
16370003,HRO Vadodara,SGR,320101101040129,RMS Divisions-Repairs and Maintenance,"28,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320101101040149,RMS Divisions-Other Revenue Expenditure,"25,000.00","4,910.00",-,"4,910.00",19.64%,0.00%
16370003,HRO Vadodara,SGR,320102003020213,In Service Training-Office Expenses,"5,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320102101010101,Existing Post Offices-Salaries,"1,15,45,000.00","70,24,677.00",-,"70,24,677.00",60.85%,0.00%
16370003,HRO Vadodara,SGR,320102101010105,Existing Post Offices-Rewards,"9,50,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320102101010106,Existing Post Offices-Medical Treatment,"1,80,000.00","31,382.00",-,"31,382.00",17.43%,0.00%
16370003,HRO Vadodara,SGR,320102101010107,Existing Post Offices-Allowances,"73,55,000.00","71,79,229.00",-,"71,79,229.00",97.61%,0.00%
16370003,HRO Vadodara,SGR,320102101010108,Existing Post Offices-LTC,"26,000.00","1,226.00",-,"1,226.00",4.72%,0.00%
16370003,HRO Vadodara,SGR,320102101010111,Existing Post Offices-Domestic Travel Expenses,"90,000.00","12,783.00",-,"12,783.00",14.20%,0.00%
16370003,HRO Vadodara,SGR,320102101010113,Existing Post Offices-Office Expenses,"2,30,000.00","33,617.00",-,"33,617.00",14.62%,0.00%
16370003,HRO Vadodara,SGR,320102101010126,Existing Post Offices-Advertising and Publicity,"50,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320102101010127,Existing Post Offices-Minor Civil and Electrical Works,"50,000.00","1,300.00",-,"1,300.00",2.60%,0.00%
16370003,HRO Vadodara,SGR,320102101010149,Existing Post Offices-Other Revenue Expenditure,"90,000.00","77,827.00",-,"77,827.00",86.47%,0.00%
16370003,HRO Vadodara,SGR,320102101100105,Gramin Dak Sevaks-Rewards,"7,50,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320102101100107,Gramin Dak Sevaks-Allowances,"1,25,00,000.00","35,10,360.00",-,"35,10,360.00",28.08%,0.00%
16370003,HRO Vadodara,SGR,320102102010101,Mail Sorting-Salaries,"17,68,47,000.00","5,69,81,268.00",-,"5,69,81,268.00",32.22%,0.00%
16370003,HRO Vadodara,SGR,320102102010102,Mail Sorting-Wages,"42,42,000.00","9,82,209.00",-,"9,82,209.00",23.15%,0.00%
16370003,HRO Vadodara,SGR,320102102010105,Mail Sorting-Rewards,"69,03,000.00","25,376.00",-,"25,376.00",0.37%,0.00%
16370003,HRO Vadodara,SGR,320102102010106,Mail Sorting-Medical Treatment,"17,50,000.00","3,01,064.00",-,"3,01,064.00",17.20%,0.00%
16370003,HRO Vadodara,SGR,320102102010107,Mail Sorting-Allowances,"19,75,04,000.00","5,53,47,511.00",-,"5,53,47,511.00",28.02%,0.00%
16370003,HRO Vadodara,SGR,320102102010108,Mail Sorting-LTC,"2,70,000.00","2,919.00",-,"2,919.00",1.08%,0.00%
16370003,HRO Vadodara,SGR,320102102010111,Mail Sorting-Domestic Travel Expenses,"6,41,000.00","1,27,414.00",-,"1,27,414.00",19.88%,0.00%
16370003,HRO Vadodara,SGR,320102102010113,Mail Sorting-Office Expenses,"28,00,000.00","4,36,510.00",-,"4,36,510.00",15.59%,0.00%
16370003,HRO Vadodara,SGR,320102102010114,"Mail Sorting-Rent,Rates & Taxes for Land and Buidlings","43,000.00","24,672.00",-,"24,672.00",57.38%,0.00%
16370003,HRO Vadodara,SGR,320102102010119,Mail Sorting-Digital Equipment,"1,75,000.00","1,74,179.00",-,"1,74,179.00",99.53%,0.00%
16370003,HRO Vadodara,SGR,320102102010124,Mail Sorting-Fuels and Lubricants,"10,000.00","3,500.00",-,"3,500.00",35.00%,0.00%
16370003,HRO Vadodara,SGR,320102102010128,Mail Sorting-Professional Services,"2,37,000.00","91,471.00",-,"91,471.00",38.60%,0.00%
16370003,HRO Vadodara,SGR,320102102010149,Mail Sorting-Other Revenue Expenditure,"19,000.00",-,-,-,0.00%,0.00%
16370003,HRO Vadodara,SGR,320102103020118,Air-Ordinary services-Rent for Others,"43,00,000.00","3,98,824.00",-,"3,98,824.00",9.27%,0.00%
16370003,HRO Vadodara,SGR,320102103030118,Road_Ordinary services-Rent for Others,"9,00,000.00","5,99,894.00",-,"5,99,894.00",66.65%,0.00%
16370003,HRO Vadodara,SGR,320105053010127,Maintenance of Post Office Buildings-Minor Civil and Electrical Works,"1,00,000.00","10,950.00",-,"10,950.00",10.95%,0.00%
16370003,HRO Vadodara,SGR,320107104010104,Gratuities-Pensionary Charges,"1,00,00,000.00","1,30,17,967.00",-,"1,30,17,967.00",130.18%,0.00%
16370003,HRO Vadodara,SGR,320107108010004,Leave Encashment Benefits-Pensionary Charges,"1,03,00,000.00","81,11,907.00",-,"81,11,907.00",78.76%,0.00%
16370003,HRO Vadodara,SGR,320107110010004,Govt. Contribution for defined contributory Pension Scheme-Pensionary Charges,"3,65,00,000.00","94,41,975.00",-,"94,41,975.00",25.87%,0.00%
16370003,HRO Vadodara,SGR,320160102030149,Subscription towards SDBS-Other Revenue Expenditure,"1,00,000.00","47,700.00",-,"47,700.00",47.70%,0.00%
